你好 请 讲 其他   喂 您好   先生 嗯 请 讲   你 帮 我查 一下 我 这个 手机 呃订 了 哪些 套餐 能 看得出来 吗
您好 很 高兴 为您服务   啊 麻烦 你 给 我 看 一下 我 申请 一个 办 半年 的 流量 包 已经 成功 了 是 吧 是   对 的 六十块 六个 g 可以 使用 了   对 吧 噢 因为 我 刚刚 在 上网 的 时候 收到 一个 短信 说 那个 就是 已经 使用 完毕 了 因为 是 昨天晚上 使用 了 吗
很 高兴 为您服务   唉 你好 是 这样 的 那个 我 是 吧 他 套餐 我 想 看 问 一下 我 是 预 呃 先 付费 还是 后付费 的   您 这 是 后 扣 的   后付费 的 呃 那 我 下个月 如果 想 改 幺 二八 的 套餐 的话 什么 时候 去 改
再见 您好 很 高兴 服务   你好 是 这样 的 我 现在 不是 那个 呃 刚刚 是 关闭 的 流量 业务 对 吧   流量 对 吧 对 您 现在 流量 功能 暂停状态   啊 那个 请 帮 我 重新
您好 很 高兴 为您服务   唉 先生 你好 我 想 问问看 我 是 闸北区 南翔 路 一百号 五 幺 二 的 我们 这个 公司 的 宽带 是 到期 的 其实 是 什么 时候   到期 日期 的话 你 办 的 是 我们 上海 移动 的 企业 宽带 吗   中国移动 啊
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 我 这个 本机现 这个 套餐 是 什么 套餐   您 套餐 套餐 的话 是 一个 十六块 钱 的 畅 听 卡 然后 一个 来电 提醒 打 市话 是 第一分钟 两毛 第二 免费 地方 开始 是 一毛钱 一分钟 肯定 还是 每分钟 一毛 本地 接听 免费 就 这个 套餐 然后 来电 提醒 是 帮 您 减免 掉 送给 您 的 那 就 就是 六块钱 一个月 这个 套餐 现在 没有 了 改 出去 改不 回来 的   噢 好 的 好 的 好 的
您好 很 高兴 为您服务 哎 你好 我 想 问 一下 我 这个 过 可以 套餐 什么 时候 到期 啊   请稍等 我 给 您 看 一下 那 感谢您 耐心 等待 您 这个 是 到 九月底 到期 的 还有 一个月 到 九月底 到期   九 二六 六七 啊   唉 对 的
您好 很 高兴 为您服务   帮 我查 一下 我 现在 什么 套餐   呃 现在 是 十八块 的 四 g 飞享 套餐 其他 的话 还有 个 三十块 流量 总共 是 四十八 块 一个月   噢 那 我 打电话 多少 钱 的 是 吧
您好 很 高兴 为您服务   你好 我 问 一下 麻烦 你 帮 我 看 一下 我 这个 宽带 什么 时候 到期   一百块 钱   哦 那
您好 很 高兴 为您服务   喂 你好 我想查 一下 我 的 手机 有没有 开通 那个 国际漫游   稍 等 本机 没有 开 通过 国际漫游 需要 帮 您 办理 一下 吗   嗯 嗯 好
很 高兴 为您服务   喂 你好 账户 上面 有个 那个 家庭 区金 有的是 吧   这个 套餐 的 家庭 畅 打包   对 吧 就是
您好 很 高兴 为您服务   唉 小姐 你好   你好 的   就 现在 还 这 套餐
您好 很 高兴 为您服务   啊 麻烦 你 给 我 看 一下 我 申请 一个 办 半年 的 流量 包 已经 成功 了 是 吧 是   对 的 六十块 六个 g 可以 使用 了   对 吧 噢 因为 我 刚刚 在 上网 的 时候 收到 一个 短信 说 那个 就是 已经 使用 完毕 了 因为 是 昨天晚上 使用 了 吗
很 高兴 为您服务   喂 你好 账户 上面 有个 那个 家庭 区金 有的是 吧   这个 套餐 的 家庭 畅 打包   对 吧 就是
为您服务   喂 你好   请 说   我 想 我 想 帮 我 看看 我 这个 手机 上面 现在 这个 办理 的 业务 你 帮 我查 一下
您好 很 高兴 为您服务   哎 麻烦 你 帮 我查 一下 这个 手机 的 上网 功能 有没有 关闭 掉   关闭 掉 了 女士   噢 好 的 谢谢 啊
您好 很 高兴 服务   喂 你好 我 我 是 想 问 一下 我 这个 卡是 什么 类型 的 就是 那个 动感地带 还是 什么 神州行 的   你 现在 属于 全球通 套餐 一百一十 八 一个月 对 全球通 呢   一百二十八 吧
您 服务   啊 去 您好   你好 我 想 问 一下 这个 手机号 她 上网 功能 开着 什么   上网 功能 现在 关着 的
您好 很 高兴 为您服务   唉 帮 我查 一下 我 这个 手机号码 上面 现在 套餐 组合 的 是 吗   那 我 看 一下 自选 套餐 稍等一下 好像 您 改现 目前 的 套餐 是 自选 的 四十八 的 语音 包 两百 二十分钟 还有 流量 包 七十 元 两 g 的 的   七十 元 两 g 的 是 吧
您好   啊 你 帮 我查 一下 我 这个 手机号码 有没有 安心 包好 吧   安心 包   知道
您好 兴 为您服务   喂 你好 那个 光 那个 我 老婆 的 手机   办理 这个   嗯
您好 很 高兴 服务   唉 你 帮 我查 一下 另外 一个 号码 的 那个 套餐 情况 怎么样 好 吧   卡 号码 报 一下 谢谢 啊   幺 八三
您好 很 高兴 为您服务   多少 我 请问 一下 我 现在 这个 这个 有 套餐 吗   有 啊 您 是 一个 八块钱 的 基础 套餐 然后 订 了 一个 叠加 一个 三十块 钱 五百 兆 的 流量 包 其他 都 没有   其他 都 没有 嗯 嗯 呃 就 嗯 打电话 的话
嗯 嗯 您好 很 高兴 为您服务   噢 你好 唉 请 帮 我查 一下 我 现在 这个 卡是 什么 套餐 呀   呃 您 现在 这个 卡 目前 是 那个 五十八 的 一个 四 g 飞享 套餐 呃 其他 有个 三块 钱 的 一个 养生 指南 应该 是 手机 报 的 业务 别的 就 没有 了   唉 我 这个 套餐 现在 有没有 送 话费 这种 活动 啊
您好 很 高兴 为您服务 的 呃 我 你 能 不能 帮 我 看 一下 单位 有 帮 我 订过 一个 套餐 的 具体 是 什么   单位 订 的 套餐 是 哪个 手机号码 先 请问 一下   就是 这个 是 本机 的 噢   因为 您 现在 是 有 一种 协议 是 跟 单位 签署 的 你 需要 查 一下 这个 集团 活动 内容 的 协议 内容 对 吗
您好 很 高兴 为您服务 噢 你好 我 想 查询 一下   呃 就是 我 这个 电话 的 那个 有 什么 还有 什么 业务   恩 您 目前 这个 套餐 是 十八块 的 四 g 飞享 套餐 还有 三块 钱 的 来电 提醒 总共 就是 二十 一块 其他 收费 服务 没有   你 别的 服务 都 没有 是 吧
您好 很 高兴 为您服务   诶 哟   你好 有 什么 可以 帮 您   您 方便 帮 我查 一下 我 现在 手机 有没有 开通 一个 呃 什么 和 语音 邮箱
很 高兴 为您服务   喂 你好 我 想 问 一下 我 这个 手机 它 现在 是 什么样 的 操作   嗯 现在 目前 是 八十八 的 四 g 飞享 套餐 两百 二十分钟 通话 流量 七百 兆 八十 八块钱 另外 有 一个 五块 钱 的 随意 聊 每月 九月份   是 那个 四 g 分享 的 对 吧
您好 很 高兴 为您服务   我 现在 这个 来电 提醒 给 我 但是 给 我 取消 掉 是 吧   他 哪个 那个 显示 来电显示 啊 来电显示 没有 了 要 帮 您 去 开通 是 吧 我 看看   怎么回事
噢   哎 请问 一下 我 这 查询 是 什么 套餐 里面 什么 东西   刚才 的话 目前 是 八十八 的 每月 是 三百 分钟 通话 流量 五百 兆   我想 换个 套餐 换 一个 流量 多一点 的
您好 很 高兴 为您服务 请 讲 噢 我 问 一下 那个 我 那个 宽带 什么 时候 到期 的   宽带 什么 时候 到期 啊   到 这个 月底 结束 到 这个 月底 啊   唉 对 的
您好 很 高兴 为您服务   帮 我 这个 号码 开通 个 国际 长途 没有 啊   恩好 的 我 看 一下   打 香港 的
您好 很 高兴 服务 哎 你好 我 想 问 一下 你 可以 帮 我查 一下 我 每个 月 的 那个 套餐   话费 套餐 是 多少 吗 套餐 对 吧 套餐 您 是 八十八 块 一个月 有 额外 加 了 一个 五十块 一个 g 的 流量 包 还有 一个 是 腾讯 视频 vip 二十五 一个月 还有 一块钱 的 一个 生活 百科 短信 包 一块钱 一个月 行 使用   号码   已经 去 了 没有 睡觉 还 在 呢
您好 很 高兴 为您服务   喂 你好 唉 我 这个 就是 什么 套餐 现在   您 这个 手机 套餐 的话 现在 是 一个 四 g 自选 套餐 一百二十八 块钱 一个月 的 就是 三百 分钟 的 一个 全国 通话 超出 之后 一毛 九 一分钟 来算 全国 接听 免费 流量 是 两个 g 流量 然后 可以   再见
您好 很 高兴 为您服务   喂 你好   嗯   找 哎 我 想 问 一下 你 能 不能 看 一下 我 手机 上面 有 什么 业务 啊
您好 很 高兴 服务 唉 你好 就是 我 不是 办 那个 套餐 的 嘛 是 每个 月 幺 二 幺 二八 幺 三 幺 三八 的 是 幺 二八 的 吗 然后 就是说 八月份 开始 就 取消 了 嘛 我 就 退 退掉 我 就是 想查 一下 我 这边 还有 吗   套餐 就 一百三十八 套餐 呀 其他 收费 业务 没有 你 套餐 没有 换 过 还是 幺 三八   唉 我 不要 我 不是 已经 到期 了 吗 没有 的 不要 什么 时候   想换 套餐 呢
您好 很 高兴 为您服务   嗯 您好 我 想 问 一下 我 想 给 我 这个 手机号 上 办个 漫游 包 现在 能 有 资费   漫漫 游包 您 是 要 开通 国际漫游 还是 什么 国内 啊 就是 国内 国内 没有 漫游 包办 了 现在 就是 开 上海 接 就 四 毛钱 一分钟 打 就 六 毛钱 一分钟 除非 您 改 套餐 我们 现在 套餐 的话 最低 是 十八块 钱 的 飞享 就是 一 百兆 流量 国内 主叫 都 是 一毛 九 一分钟 全国 接听 免费 要 不 您 改 套餐 我 漫游 包都 已经 下线 了   噢 就是说 现在 没有 漫游 包 这项 业务 现在 就是
您好 很 高兴 为您服务   唉 你好 就是 我 这个 手机 不是 办 了 一个 那个 和 家 八十八 的 那个 宽带 套餐 吗   恩对   呃 我 现在 就是 我 想 问个问题 我 现在 手机 被 上 看 什么 我 承诺 消费 多少 就是 送 这个 宽带 的 我 现在 就是说 我 现在 是 二十 兆 的 八十八 的 套餐 对 吧
您好 很 高兴 为您服务   啊 麻烦 你 给 我 看 一下 我 申请 一个 办 半年 的 流量 包 已经 成功 了 是 吧 是   对 的 六十块 六个 g 可以 使用 了   对 吧 噢 因为 我 刚刚 在 上网 的 时候 收到 一个 短信 说 那个 就是 已经 使用 完毕 了 因为 是 昨天晚上 使用 了 吗
再见 您好 很 高兴 服务   你好 是 这样 的 我 现在 不是 那个 呃 刚刚 是 关闭 的 流量 业务 对 吧   流量 对 吧 对 您 现在 流量 功能 暂停状态   啊 那个 请 帮 我 重新
您好 很 高兴 为您服务   喂   唉 你好   我 想 麻烦 你 帮 我查 一下 就是 我 嗯 叫 什么 副 号码
您好 兴 为您服务   喂   您好 有 什么 可以 帮 您 的 吗   唉 你好 那个 我 想 帮 我 办 一下 那个 我 看 一下 我 那个 流量 一 现在 我 大概 是 什么 套餐 啊
您好 很 高兴 服务   唉 你好 我 那个 我 想 问 一下 这个 我 这个 手机 就是 目前 有些 什么 业务   要 的话 就 五 十八块 一个月 套餐 还有 十块钱 的 流量 分享 包 另外 还有 二十元 任 我 翻 流量 包 还有 三块 钱 的 新闻 早晚 报 其他 收费 业务 没有   其他 都 是 免费 的 对 吧
为您服务   喂 你好   请 说   我 想 我 想 帮 我 看看 我 这个 手机 上面 现在 这个 办理 的 业务 你 帮 我查 一下
您好 很 高兴 为您服务   哎 麻烦 你 帮 我查 一下 这个 手机 的 上网 功能 有没有 关闭 掉   关闭 掉 了 女士   噢 好 的 谢谢 啊
您 服务   啊 去 您好   你好 我 想 问 一下 这个 手机号 她 上网 功能 开着 什么   上网 功能 现在 关着 的
您好 很 高兴 为您服务   唉 帮 我查 一下 我 这个 手机号码 上面 现在 套餐 组合 的 是 吗   那 我 看 一下 自选 套餐 稍等一下 好像 您 改现 目前 的 套餐 是 自选 的 四十八 的 语音 包 两百 二十分钟 还有 流量 包 七十 元 两 g 的 的   七十 元 两 g 的 是 吧
您好 很 高兴 为您服务   喂 你好 我想查 一下 我 的 那个 套餐 中   好 您 是 二十八 的 一 百兆 流量 五 十分 通话 超出 打电话 一毛 九 一分钟 全国 接听 免费 的   呃 但是 那个 你们 这个 有 有没有 一个 说法 说 每个 月 一定 要 最低 消费 八十八 元
您好 很 高兴 为您服务   唉 你好 我 是 幺 三九 幺 六七 幺 零 四二 二 哎 那个 昨天 接到 一个 电话 说 是 我 现在 套餐 是 五十八 是 吧   恩是 的   五十八 他 说 有 一个 手机 送 是不是 有 这个 活动 吗
诶   您好 很 高兴 为您服务   唉 小姐 我 我 想 查询 一下 我 那个 就是 呃 开通 现在 那个 业务 一共 是 什么 时候 开通 啊 您 说 这个 套餐 什么 时候 开通 的 时候 对 对 对 对 这个 套餐 很早 了 这个 套餐 是 在 呃 零二 稍等一下 二零 一二年 的 时候 三月份 开始 吗 等 一会儿 然后 我 不是 呃 名下 有 两个 手机 绑定 吧 两个 手机 分别 是 绑定 什么 时候 啊   绑定 这个 没有 时间 的 呀 只要 您 主 号码 不 主动 退订 这个 绑定 的 这个 家庭
吧 您好 很 高兴 服务 喂 你好 呃 就是 我 刚刚 可能 手机 钱 不够 了 然后 开通 那个 国际漫游 啊 还有 那个 包月 的 流 呃 就是 包 七天 的 流量 可能 没 成功   我 帮 您 看 之前 流量 吗 你 你 你 去 哪个 国家   啊   去 哪个 国家 七天 流量
哦   喂 你好   您好 请 讲   我 想 问 一下 我 这个 号码 现在 还有 什么 还有 什么 套餐 在 吗
您好 很 高兴 为您服务   喂 你好 我报 给 我 我 报 给 你 的 手机号码 你 能 帮 我 查出来 这个 手机号码 是 哪里 营业厅 帮 我 申请 的 那个 移动 宽带 吗 你 能 查出来 吗   可以 的 您 手机号码 报给 我   呃 幺 五零
您好 很 高兴 服务   你好 我 想 就是 我 这个 手机号码 的 套餐 好像 应该 是 五十八 的 对 吧   也 是 五十块 的 套餐 然后 有 额外 加 了 一个 七十块 两个 g 的 流量 包   七十块 两个 什么
您好 很 高兴 为您服务   唉 你好 呃 是 这 样子 我想查 一下 我 下个月 套餐 应该 是 一百五十 八元 的 套餐 然后 我 想 参加 那个 返 话费 的 活动   噢 这个 暂时 不能 办 因为 它 只有 低 的 套餐 往上升 才能 参加 您 是 一百八十 八转 到 一百五十 八 所以 说 拨 不 上去   可是 你们 因为 我 当时 因为 我 改 套餐 的 时候 是 在 网上 营业厅 办 的 然后 我 当时 打 了 那个 幺 零零 八六 的 电话 咨询 的 然后 当时 是 她 边 打电话 然后 我边 在 网上 营业厅 把 套餐 呃 他 帮 我 办理 好 了 以后 然后 他 告诉 我 说 参加 消费 把 那个 呃 返 话费 套餐 需要 打电话 给 你们 才能 然后 我 就 把 套餐 改 到
您好 很 高兴 为您服务   我 这个 套餐 是 五十 八块钱 包月 的 对 吧   对 啊 五十 八块钱 一百 分钟 通话 五百 兆 流量 的   你 能 不能 给 它 改为 那个 不是 你们 那个 有个 流量 卡 五十块 钱 有
您好 很 高兴 为您服务 那 你 问 一下 那个 我 下个月 是 什么 套餐 的   那么 下个月 您 改成 四 g 飞享 嗯 还是 五十八 的 四 g 飞享 套餐 就是 另外 又 加 了 二十元 的 还 加 了 二十元 一点 五个 g 的 流量 另外 还有 个 是 才 加 了 十元 一 百兆 流量 您 这 十元 一 百兆 可以 取消 掉   噢 这个 没用 对   啊 帮 您 取消 请问 您 密码 知道 吗 六位数 的
高兴 为您服务   你好 我们 方便 帮 我查 一下 我 手机 的 现在 开通 了 哪些 业务 吗   嗯 现在 目前 的话 是 四 g 飞享 套餐 一百三十八 的 五百 分钟 通话 一 g 流量 还有 一个 三块 钱 来电 提醒 还有 一个 十块钱 的 早晚 高峰 的 流量   嗯 嗯 你 再 重新 说 一遍 我 没有 儿
