你好 请 讲 其他   喂 您好   先生 嗯 请 讲   你 帮 我查 一下 我 这个 手机 呃订 了 哪些 套餐 能 看得出来 吗   这边 帮 您 看 了 一下 有 收费 的 业务 套餐 费 一个月 八十八 然后 这边 有 一个 来电 提醒 一个月 三块 钱 然后 有 一个 彩铃 六块 彩印 三块 手机 阅读 六块 没有 其他 扣费 了   彩铃 六块 六块 是 什么 东西 啊   彩铃 六块钱 手机 阅读 六块 彩印 三块 这些 业务 要 取消 吗   什么 阅读
您好 很 高兴 为您服务 哎 你好 我 想 问 一下 我 下个月 套餐 是 多少 什么   下个月 套餐 我 看 了 一下 有过 调整 过 了 我 看 一下   噢 对 但是 给我发 个 信息 然后 说 的 是 还是 之前 的 套餐 没有 变更 呀   没有 没有 之前 是 一百二十八 加 了 一个 五十块 所以 本来 应该 是 一百七十 八块 下个月 改 七十八 改成 一百五十 八块 但是 分钟 通话 在 五个 g 流量 活动 再 送 五个 g 流量   不 知道 但是 我 输入 的 信息 是 还是 之前 的 为什么 说 然后 让 我充 话费 营业厅 的 还是 一百八十 八 的   我 懂 了 嗯 您 下个月 扣费 项目 这样 一个 一百五十 八 的 其他 的话 有 一些 不 收钱 的 功能 收钱 的 是 一百五十 八 的 还有 个 五块 钱彩铃 跟 三块 钱 来电 提醒 这 三个 要 收费 啊 语音 不 收费 的 那个 是 吧 嗯 对 呃 其他 一些 不 收费 的 功能 是 有 一个 签约 送 话费 的 活动 活动 送 了 半年 的 一个 咪咕 音乐 会员 跟 那个 和 彩印   哎   对 这个 喂
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 就是 我 现在 这个 手机 是 什么 套餐 啊 因为 我 现在 因为 我 之前 人 都 不 在 上海 没有 使用 现在 我要 使用 我 想 包 一个 套餐   啊 您 现在 的话 八块钱 的 月租 国内 主叫 是 一毛 九 一分钟 的 全国 接听 免费   而且 就是 呃 打电话 是 一毛钱 一分钟   打电话 一毛 九 一分钟   接听 是 免费   是 的   之后 呃 短信 有 吗 是 没有 的
您好 很 高兴 为您服务   还有 十天 不到 账单 时间 如果 想 我 想 那个 想 增加 什么 意思 呢 就是 我 五 十八块 一样 的 套餐 就是 全 不变 的 情况 下 又 有 流量 给 我 增加 吧 或者 变成 七十八 了 我 说 不要 这个 不要   恩   现在 帮 我 取消 了 吧 就 我 就 想 确认 一下   我 看到 您 下个月 套餐 跟 现在 是 一样 的 还是 那个   哎 号 还 还 那样 的 吧 怎么 没有 了 你们 不是 吧 卡有 什么 有 有 流量 如果 您 要 五十八   流量 到 两个 g 送 两个 g 那 您 把 一百 分钟 去掉 这样 正好 十五 是 吧   噢 不是 你 算 这 还是 原来 的
怎么   您好 很 高兴 为您服务   出来 啊 喂 你好 唉 喂 你好 哎 你好 我 想 问 一下 我 那个 我 这个 手机号码 的 这个 套餐 是 多少   啊 套餐 您 这个 月 用 的 是 一百二十八 加上 一百块 流量 是 两百 二十八 的 然后 下个月 您 换 了 我们 换成 我们 一百五十 八 的 全球通 新版 的 那个 飞享 套餐 自选 套餐 通话时间 那 就 呃 通话时间 五百 分钟 流量 是 给 您 三个 g 国内 流量 然后 从 下个月 开始 还有 个 活动 到 明年 六月 底 每个 月 再 多 送 您 三个 一个月 六个   哦 我 现在 每个 月 的 我 现在 每个 月 的 用 的 流量 是 多少 钱用 的 完 吗   呃 我 帮 您 看 一下 啊 请稍等 上个月 使用 您 原来 套餐 的话 流量 没有用完 然后 再 上个月 的话 呃 流量 也 没有用完   好 那 基本上 我 现在 六个 g 够用 了   对
你好 您好 很 高兴 为您服务 你好 工号 幺 零三 幺 三   我 的 后台   噢 好 的 以后 您 要 查询 和 办 业务 的话 可以 关注 我们 中国移动 幺 零零 八六微 信号 帮 您 转 后台 的 那个 专席 流量 费 还有 其他 方面 的 话费 生效 关 关键问题 我 将 您 电话 转接 专席 处理 请稍等   哎   好 的   我 我 我 可以 喜欢 你 吗   可以 啊 我 可以 的 全面 您 的 权利 是 的   身份证 的 我 希望 你 那 你 讲 我 就 好 了 我 不 知道 你 转 呢 就是 我们 的   您好 很 高兴 为您服务   喂 你好 我 想 问 一下 我 这个 套餐 有 什么 套餐 呀   现在 是 三十八 元 的 四 g 飞享 套餐 就是 五十分钟 通话 和 三百 兆 流量 的   能 不能 换 呀 换个 这 是 全球 全球通 话 恩   对 全国 免 接听 的 您 看 您 要 多少 流量 多少 通话 呢   我要 便宜 点 的 这个 移动 手机 不有 催 并且 还用 的   就 昨天 最 便宜 的 是 十八块 包含 一 百兆 流量 全国 免 接听 打 出去 都 是 一毛 九 一分钟   到 不 送 不是 换 不是 那个 是 吧 我 说 那个 话费 免费 通话时间 对 不错 是 吧
节日 好 很 高兴 为您服务   唉 你好 我 问 一下 我 现在 这个 手机 啊 呃 现在 这个 有没有 有 有没有 这个 漫游 的   那 我 帮 您 看 一下 您 是 说 国际漫游 吗   啊   您 是 说 什么 拿走 漫游 国内 还是 国外   我 啊   国内 漫游 您 这边 打 全国 电话 都 是 一毛钱 都 一毛 一分钟 两毛 第二 分钟 免费 第三 分钟 开始 一毛 一分钟 的 接听 全国 免费 的 您 现在   噢 现在 是 全全 全部 经常 我 免费 的 是 吧
您好 很 高兴 为您服务 您好   你好 唉 你好 我 问 一下 我 这 您 现在 的 套餐 是 是 多少 了   套餐 是 一个 五十八 元 套餐 然后 后面 又 加过 一个 二十元 流量 包 加载 那个 二十元 流量 包 如果 需要 可以 帮 您 关闭 一下   噢 那 你 那个 帮 我 那个 关掉 吧   噢 手机 密码 知道 吗   密码 忘记 了   噢 麻烦 报 一下 名字 身份证号   呃 三二一 三 二四 一九八 三 幺 二 零 五零四 幺 零
很 高兴 为您服务   唉 小姐 你 能 不能 帮 我查 一下 我 有 一个 看不到 我 上面 那个 副 号码 幺 五九 零零 九五 二五 幺 是不是 开通 那个 国际漫游 啊   我 看 一下 啊 稍等一下 幺 五九 零零 九对 吧 五二 五二 幺   对 对 对   这个 密码 知道 吗   密码 设置 用 身份证 我 密码 我 不 知道   好 身份证 报 一下 吧   三 幺 零 幺 零八幺 九七 零零 八 幺 六三 六 幺 五
为您服务 唉 你好 呃 我 想 咨询 一下 我 现在 用 的 套餐 是不是 嗯 下个月 是 升级 的   上个月 的话 就是 这个 要 申请 一下 的 您 要 回复 那个 短信 申请 才 有 的 不 申请 的话 它 就 不 享受 那个 活动 呢   那 那 没人 发短信 给 我 呀   那个 收 短信 是 吧   哎 我 没收 到 短信 呀 因为 所以 我 打电话 来 问 一下 呀   您 可以 自己 发给您 办 的 有 客户 短信 代码 我 告诉您 一下   啊   发短信 办理
您好 兴 为您服务 您好 嗯   喂 你好 哎 我 想 问 一下 我 这个 手机 这个 好像 那个 流量 那个 关掉 了 是 吧   上网 功能 被 关掉 了   现在 可以 把 他 打开 了   好 那 您 本机 的 姓名 报 一下   都 成张   好 的 那 现在 只能 给 您 回复 那 手机 稍后 重启 一下 就 可以 了 啊   呢 我 没 听 清楚 什么 呢
您好 很 高兴 服务   哎 你好 我 想 我 想 问 一下 处理 我 的 那个 那个 发票 啊 就是 每个 月 都 开发 过来 吗 看到 幺 三九   唉 对   我 给 我 打 了 电话 才能 开 一次 吗   也 可以 设置 一个 自动 的 就是 每个 月 销账 成功 之后 三天 之内 系统 会 主动 退 给 您 这个 功能 您 可以 打开 的   嗯 嗯 嗯 嗯 这个 是 是 怎么 怎么弄 啊   但 这边 看 了 一下 您 您 打开 过 了 先生 您 只要 把 之前 欠费 交清 之后 系统 会 主动 退 给 您 发票 的   唉
啊 您好 很 高兴 为您服务 喂 你好 我 想 问 一下 我 这个 手机号 办理 的 宽带 嗯 那个 到 什么 时候 到期 啊 我 记得 好像 是 八月份   您 本身 是 到 这个 月底 到期 的 不过 您 这个 宽带 是 自动 续约 后面 游戏 里面 了   它 有 限制 一年 给 您 要 续约 的 吗 还是 不行 嗯 不是 的 因为 我 这个 账号 要 改掉   如果 不 需要的话 呢 那 您 就 直接 在 这个 月底 之前 带 好 身份证 设备 去 那个 宝山区 的 营业厅 办理 一下 注销 就 好 了   嗯 那 我 如果 这个 呃 这个 宽带 地址 是 不 更变 但是 我要 把 手机号 和 身份证号 换掉 怎么弄   地址 不变 那 您 要 换 别的 号码 办对 不 对   哎换 别的 号码 说 您 需要 把 这个 宽带 的 就算   通过 别的 号码 重新 申请 再 重新安装 了
很 高兴 为您服务   哎 你好 我 想 就 看 一下 我本机 来电 就是 他 好像 是 四 g 服务 是不是 被 关闭 了   呃 对 我 知道 了 呃 您 上网 功能 是 被 关闭 的 要 打开 吗   帮 我 打开 行 吗   呃 可以 的 那 名字 报 一下   嗯 沈 建中   上网 功能 我 帮 您 打开 了 立刻 生效 那 功能 本身 它 是 不 收费 的 另外 我 看到 您 里面 流量 部分 首先 两个 部分 一个 您 自己 套餐 内 是 不 含 流量 的 也 就 说 您 用 的话 他会 按照 两毛 九 一兆来 收费 就是 一个 还有 一个 是 您 套餐 外 的话 有 一个 额外 的 一个 本地 四 g 流量 送 的 我 看到 是 送 了 下个月 就 没有 了 那么 这个 流量 只能 在 上海 用 只能 用 四 g 那 也就是说 您 在 上海 用 如果 用到 两 g 三 g 它 会扣 费用 四 g 就 可以 用 这个 流量 然后 您 用 的 时候 注意 如果 您 要 办 其他 流量 的 部分 可以 另外 再 订好 吧   那 就 大概 这个 还 它 这个 还 没 三 g 和 四 g 的
您好 很 高兴 为您服务   你好 我 想 请问 一下 我 这个 幺 五八 二 幺 三 二八 八五 三   嗯 请问 什么 问题 三五 八五 二 幺   幺 五八 二 幺 三二   嗯 嗯   八 八五八   好 的 请问 什么 问题   我 前两天 昨天 前天 应该 前天 晚上 我 申请 了 一个 国际漫游 八五 三 对不起 对不起 八 八五 三
喂 你好   您好   呃 我 想 问 一下 我 这个 套餐 不是 七十八 元 的 吗   套餐 目前 是 七十八 元 的 那个 功能   那 我 昨 我 前 我 前两天 已经 充了 八十块 钱 进去 了 怎么 今天 短信 过来 又 说 我 欠 了 二十 二块钱 现在 我充 了 三十块 钱 进去 了 里面 怎么 就 剩下 七块 九 毛钱 怎么回事 啊   我 知道 怎么回事 我 看 了 一下 您 上个月 整个 月 消费 下来 最低 消费 没有 达到 多扣 了 三包 扣 了 二十七分 按 最低 消费 是 什么   是 最低 消费 多少 钱   上个月 加 起来 一百零八 您 上个月 是不是 有 什么 参加 什么 活动 一定 要 扣 到 一百零八 块 的 有没有
您好 很 高兴 为您服务   你好 我 想 问 一下 我 这个 套餐 是 什么 呀   套餐 嗯 套餐 部分 现在 是 十六块 钱 神州行 畅听卡 然后 一个 二十块 钱 三百 兆 流量 还有 一个 一元 钱 的 ip 长途 优惠 包 一共 是 三十七 块   他 的 长途 优惠 包 现在 已经 取消 了 我 想 问 一下 就是 有 什么 套餐 就是 通话 加 流量 的   通话 在 流量 那 就 改 套餐 是 吧   二   这个 选择 就 很多 就是 您 看 一下 需要 多少 通话   怎么办 这一 百兆 的 六百
您好 很 高兴 为您服务 喂 我 问 一下 我 这 是 现在 是 五十八 套餐 的 吧   对   我 现在 改改 下 信息 能改 多少 套餐   改 什么 改低 的 是 吧   嗯   反正 的 月租 的话 最少 也 是 十八块 的 月租 十八   最低 十八 的   是 吧
您好 很 高兴 为您服务   你 帮 我 看 一下 本 机号码 现在   订 哪个 套餐 好 您 稍 等 您 这 号码 现在 是 订 的 是 一个 自选 套餐 总共 是 六十八 的 然后 一 百兆 流量 刚才 通 通话 他 是 打电话 一毛 九 一分钟 然后 全国 接听 免费 的 然后 有 一个 优酷 的 视频 流量 包 其他 就 没有 了 就 这么 多   嗯 用户 的 这个 视频 流量 包 的话 嗯 嗯 这个   第二条 四 g 网络 下 看 吗 这个 要 在 那个 优酷 app 上面 使用 的   我 不 知道 这个 流量 流量 包 的话 我 不用 的话 就 会 有 其他 的 叠加 费   这个 不会   噢 就是说 这个 用户 这个 是 每个 月 必须 要 要 开始 还是 怎么样
您好 很 高兴 为您服务 你 帮 我 看 一下 我 的 漫游 开通 了 了 幺 三七 零 幺 六 七八 幺 二七 昨天 我 打电话 过来 的 幺 三七 零 后面 多少 幺 幺 六七 嗯 八 幺 二七 三 幺 二七   请问 下 这个 号码 的 密码 知道 吗 我 知道   好 的 那 请 输 一下 密码 没 问题 是 属于 先生 密码 验证 件 嗯 通过 这边 看 了 一下 国际漫游 有 超过 三十天 的   那 为什么 那边 是 没 信号 呢 我 就是 打 过去   他 说 我 发短信 过去 它 都 接收 不到   就是说 在 哪个 国家   美国 其他 的 那种 就是 手机 也 支持 商品 的 功能 对 吗   手机 就是
您好 很 高兴 为您服务   喂 你好 麻烦 问 这个 我 的 套餐 里面 有 十块 的 一 百兆 的 那个 月租   对 有 个 十块钱 一 百兆 流量   嗯 下个月 开始 不用 了   好 的 请问 您 本机 密码 知道 吗   我 知道   知道 的 是 吗   不 知道
您好 很 高兴 为您服务   唉 小姐 你好 我 想开 通过 那个 境外 的 那个 那个 叫 什么 就是 我 到底 过去 过 说 开 通过 那个 你 看看 帮 我 看看 我关 了 没有   恩好 的 嗯 没 有关 您 开 的 是 长期有效 的 不用 管 的   那 你 帮 我 关掉 好 了   噢 好 请问 您 本机 密码 知道 吗   手机 密码 不 知道 我 现在 本机 拿 这个 是 个   姓名 身份证 报 一下   啊 三 幺 零 幺 零九
您好 很 高兴 为您服务   喂 你好 小姐 我 我 我 一个 手机 刚刚 办 了 一个 十八块 十八元 的 套餐 对 吧   姓名 您 手机号码 麻烦 报 一下 幺 三七 恩   六 幺 六一 九零 四 六五   九零 四 六五 是 吧 恩 有 什么 问题 吗 女士   呃 我 我 这个 手机 是不是 套餐 每月 十八块   呃 这边 的话 您 的 那个 服务 密码 知道 吗   密码 我 手机 没 密码 的
您好 很 高兴 为您服务   唉 你好 你 帮 我 查查 这个 号码 关没 关掉 流量 包   本 机号码 看 一下 上网 功能 呃 上网 功能 是 关闭 的 状态 上网 功能 关闭 的   因为 它 为什么 它 一个月 还有 其他 能 去掉 钱   嗯 好 的 我 看 一下 啊   我 没 打过 电话 这个 电话号码   嗯 嗯 我 看 一下 显示 您 七月 一号 到 现在 就 扣 了 十八元 套餐 月租 噢 我 看到 里面 还有 个 手机 报 啊 手机 报扣 了 八块 所以 总共 产生 了 二十 六块钱 的 套餐 月租   套餐 月租
您好 很 高兴 服务 你好 你 帮 我 看 一下 我 上个月 在 你们 那个 新华路 营业厅 办 了 一个 就是 这个 月 新 的 一个 套餐 业务 从 今天 生效 了 吗   套餐 对 吧 套餐 的话 七十八 已经 生效 了 呀 办好 了   它 是 每个 月 五号 返 多少 呢   每月 五号 返还 给 您 话费   返还 多少   稍 等 帮 您 查看 一下 每个 月 返还 三十五元 话费   嗯 嗯 在 五号 返还 对 吧   对
为您服务   唉 你好 那个 就是 我 看到 我 我 这边 呃 什么 申请 成功 了 一个 叫 什么 宽带 呀   嗯 嗯 对 是 的   然后 那个 我 想 把 它 取消 掉   好 这边 这个 宽带 部门 您 问 一下 请 不要 挂机 刚刚 解决问题 我 将 电话 转 专席 处理 请稍等   啊 啊 不是 我 这个 是 你 你 不 不是 我 单独 去 申请 了 呀 就是 好像 是 好像 是 什么 什么 呃 承诺 话费 承诺 话费 然后 送 宽带 那个   嗯 这个 具体 帮 您 转到 宽带 你 问 一下 我们 专席 人员   号 好好 好 的 请稍等 不要 挂
啊 好好   您好 很 高兴 为您服务   嗯 你好 我 想 问 一下 我 现在 这个 套餐 的 情况 是 什么样 的 套餐   套餐 的话 是 每个 月 固定 的 一个 月租费 是 五十八 元 五十八 元 然后 的话 我 看 一下 啊 五十八 元 的话 您 是 四十八 元 档次 的 一个 语音 包 就是 有 两百 二十分钟 数 嗯 然后 的话 是 一 百兆 流量   嗯 那 那 我 现在 呃 想 换 一个 套餐 就是 流量 根据 语音 语音 都 都 都 有 的 流量 稍微 多一点 的   可以 的 您 大概 多少 流量   本地 流量 的话 呃 这个 本地 流量 和 和   国内 流量 都 是 国内 的
