一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   您 要 办理 的 那个 地址 哪里 报 一下
为您服务   你好 我 的 那个 我 的 流量 用 的 有点 多 然后 我 刚刚 看 了 一个 短信 是 流量 加油 的 是 呃 五十块 钱 七 g 的 流量 有 这个
很 高兴 为您服务   唉 你好 就是 问 一下 我 这 移动 那个 微信 客户 停 了 我 看到 一个 可以 升级 为 四 g 飞享 套餐 其他 有个 五十元 版 的 什么 什么 套餐 流量 两个 g
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 有没有 含 电话费 还 流量 的 套餐 呃 那 要 开通
您好   块
再见 您好 很 高兴 为您服务 喂 嗯 你好 我 想 问 一下 就是 这个 号码 的 最后 那个 最低 的 套餐 是 多少 的   最低 是 十八块 钱 的 一 百兆 流量 打电话 一毛 九 一分钟 全国 接听 免费
您好 很 高兴 服务   喂 你好
您好 很 高兴 为您服务   唉 你好 你 帮 我 给 他关 啊 怎么 改 呃 就是 帮 我 看看 这个 办理 的 套餐 不是 有 三个 这个 流量 呢
很 高兴 为您服务   唉 你好
您好 很 高兴 为您服务 你好 我 想 问 一下 那个 五十八 的 一个 八十八 的 申请 是 什么 样子   五十八 是 两百 二十分钟 通话 噢 五十八 是 一百 分钟 通话 流量 五百 兆 八十八 是 两百 二十分钟 七百 兆
您好 很 高兴 服务   你好 那个 我 想 问 一下 就是 我 在 里面 月租费 这个 六十元 的 因为 我 吧 上 六十元 六六 g 或者 十二点 五十七 点
您好 很 高兴 为您服务   喂 你好 能能 听见 吧
为您服务   唉 你好 我 咨询 一下 一百五十 八元 档 的 那个 套餐 是 里面 是 怎么 资费 的 包括 通话时间 流量 有 多少 一百五十 八 的
您好 很 高兴 为您服务   呃 我 想 请问 一下 你们 这边 是 有 一个 小毛 卡
您好 很 高兴 为您服务 唉 你好 嗯 你好 唉 帮 我查 一下 我 这个 这个 号 的 套餐 好像 有 改动 改了 一个 啥 我 呃 昨天 有 收到 信息 但是 是 客户 明白 你 就 跟 我 讲 一下 吧   套餐 你 主要 是 本来 七十八 的 这个 改 到 九十八 块 的 流量 部分 给 类型 之类 的 那 九十八 里面 是 一百 分钟 通话 加 三个 g 流量 另外 有个 活动 您 活动 再 送 三个 g 全国 流量 加上 三个 g 本地 咪咕 视频 流量 送到 明年 六月份 结束 主要 套餐 九十八 块
您好 很 高兴 为您服务   我 想 问 一下 它 上面 这个 我 那个 送 的 那个 五块 钱 的 那个 是 wifi 流量 它 是 什么
您好 很 高兴 为您服务   你好 我 想 问 一下 就是
您好 很 高兴 为您服务   你好 我 想 问 一下 现在 还有 什么 加油 包 可以 办 了
为您服务   您好 我刚 收到 除了 一个 短信 有个 那个 四 g 什么 升级 了
您好 请 讲 喂 你好 就是说 这样 就是说 像 我们 这边 的 去 因为 就是说 移动 信号 不好 吗 是 前段时间 我 也 是 呃 沟通 过现 得到 回复 呢 就是 我们 因为 我们 这边 基站 的 差 不到 的 问题 那就是说 工作人员 呢 跟 我 就是说 提供 一个 方案 就是说 他 说 苹果 六 以上 的 手机 可以 打 幺 零零 八六 开通 一个 什么 功能 啊 这种   我们 这边 只有 一个 没有 提高 清 通话 业务 就是 在 您 通话 的 时候 手机 能 上网 一直 会 稍微 好 一点 这样 一个 功能
您好 很 高兴 为您服务   嗯 哼
您好 很 高兴 为您服务   嗯 想 让 你 帮 我 看 一下 我 刚才 他 打电话 给 我 说 给 我 换个 什么 呃 这个 套餐 的 那个 呃 那么 我换 的 这个 套餐 他 说 有 什么 七十块 的 三 g 的 那个 什么 流量 这个 七十块 就是 包括 在 一百五十 八块 里面 的 咯 对 是 的 噢 那 就是 换句话说 我 这个 手机 的 费用 就是 我 自己 这个 手机 的 费用 就是 一百五十 八块 加上 一个 八块 的 那个 家庭 那个 就是 打电话 不 收钱 的 唉 对 对 就 这个 不 超出 的话 就 这 两个 费用 没有 这个 费用 对 吧 还有 一个 三块 钱 来电 提醒 二 二 上海 一下 就 就 这点 没有 别的 了 是 吧 然后 就是 复机 复机 的 号码 产生 的 费用 是 我付 是 吧
您好 很 高兴 为您服务   唉 小姐 是 这样 的 我 那个 前两天 就 办 那个 套餐 呀 他 说 是 要 怎么 可以 选择 什么 的 我 不 太 懂 我 想 问问看 什么 东西 可以 选择 但是 五十八 元 套餐 他 说 可以 选择 什么 流量 什么 电话费 啊 什么 东西 是因为 您 是 自选 套餐 组合 套餐 自由 搭配 的
您好 很 高兴 为您服务   但 我 我 问 一下 就是 移动 的 那个 流量 卡 包包 年 的 有没有 啊
没有 您好 很 高兴 为您服务   啊 喂 你好 嗯 嗯 呃 我 这边 的话 是 接到 一条 短信 是 说 我 这边 什么 语音 区 mp 的 增值 调查
您好 很 高兴 为您服务   唉 你好 啊 我 想 问 一下 现在 有没有 活动 什么 换 套餐 流量 多一点 的
请 讲   喂 你好 我 想 这个 把 这个 月 的 套餐 全换 过 一个 那个 合约 吗
喂   您好 很 高兴 服务
您好 很 高兴 为您服务   唉 喂 你好 你好 我 我 想 我 想 问 一下 就是说 呃 现在 是 有 应该 我 三十 八块钱 送 二十分钟 三百六 三百 兆 流量 的 这个 套餐 嗯 现在 是不是 有 那种 就是说 送 五百 流量 套餐
您好 很 高兴 为您服务   唉 你好 我 有 个 问题 想 问 你 一下 就 说 我 下周 我 我 就 就 下周一 的话 我 去 美国 然后 我 想 问 一下 咱们 这个 去 美国 的话 我 的 这个 为什么 那个 叫 什么 就是 那个 五十 的 那个 流量 噢 对 那个 流量 有没有 什么 套餐 之类 的
您好 很 高兴 为您服务   唉 你好 是 这样 的 我 我 先 问问
您好 很 高兴 为您服务   喂 你好 就是说 我 想 问 一下 那个 五十块 钱 七个 g 流量 什么
您好 很 高兴 服务   唉 你好
您好 很 高兴 为您服务   呃 你好 那个 我 想 咨询 一下 现在 有 那个
喂 您好 很 高兴 为您服务   哎 就是 我 想 我 是 这个 本 机 机主 我 想 咨询 一下 我 就 早上 收到 个 短信 啊 你们 移动 短信 咱们 高清 电话 什么 意思 啊
很 高兴 为您服务   喂 你好 我 想
您 服务 您好   唉 你好 就是 我 上次 来电 就是说 呃 你们 不是 有个 十块钱 一 百兆 吗
您好 很 高兴 为您服务 你好 我 想 问 一下 现在 有 什么 优惠 的 套餐   但是 没有 什么 特别 优惠 的 套餐 现在 要升 到 八十八 套餐 才能 返还 话费 而且 只能 返还 十三块 钱 所以 说 不划算
您好 很 高兴 为您服务   唉 你好 我 问 一下 就是 刚刚 一个 什么 主 号码 主 号码 就是 叫 我 添加 为 这个 喂 四 g 多多 终端 流量 这个 共享 包是 什么 什么 意思
您好 兴 您 服务 您好   哎 你好 我 想 问 一下 那个 我 那 这个 月 买 流量 的话 有 什么 流量 比较 合适 的 嗯 嗯
为您服务   哎 你好 我 想 问 一下 什么 是 四 g 基础 套餐
您好 很 高兴 为您服务 唉 你好 呃 我 这边 想换 一下 套餐 可以 吗 我 觉得 呀 请问 您 要 换 多少 流 呃 对 这个 月 的话 要 下个月 生效 当月 不能 生效 的   啊 行 但 你 这边 有 什么 可以 推 推荐 的 套餐 的
您好 很 高兴 为您服务 哎 你好 我 想 问 一下 我们 这有 那个 现在 还有 四个 g 嘛   哦 有 的 但是 没有 以前 那么 划算 了 这个 您 要 带 好 身份证 去 营业厅 看 一下 就是 那种 充 话费 送 手机 嘛 比如说 您 每个 月 消费 一百五十 八 签约 两年 预存 一千五百 一十八 的 话费 分 两年 返还 送 一部 华为 畅想 六 s 的 时候
您好 很 高兴 为您服务   唉 你好
您 的 老 服务 喂 麻烦 问一 下去 香港 的话 现在 还要 什么 那个 申请 一个 什么 一欠 多少 钱 的 套餐 吗 有 吗   哦 现在 没有 了 就 您 这边 去 香港 的话 我 看 一下 你好 啊 在 香港 那边 直接 使用 就是 接听 九毛 九 一分钟 打 回 中国 内地 就是 九毛 九 一分钟 流量 使用 的话 您 可以 开 一个 流量 包有 那个 您 去 香港 四天
不 客气 再见 很 高兴 为您服务   你好 我 这个 手机 现在 那个 套餐 是 互打 免费 的 那个 什么 这个 还有 没有 这个 公司
您好 很 高兴 为您服务   唉 小姐 你好 我 就要 呃 我 想 问 一 下去 那种 日本 的 套餐 有 什么 呀
您好 很 高兴 为您服务   唉 你好 你好 你好 是 这 样子 的 我 我 这个 号码 不是 上海 的 吗 我 现在 呢 安徽 这边 的 然后 我 现在 这个 流量 的话 不够 用 了 然后 你 就是 有 什么 合适 一点 的 套餐 帮 我 申请 一下 吗
您好 高兴 为您服务   喂 你好
您好 很 高兴 为您服务   唉 小姐 我 问 一下
您好 很 高兴 为您服务 您好 喂喂 你好 我 刚刚 收到 那个 短信 我 这个 手机 是 本机 的 他 说 送 三个 g 的 是 流量 还是 什么   但是 他 这 是 一个 视频 流量 需要 您 自己 订购 的 就是 只能 看 视频 的 那个 流量
您好 很 高兴 为您服务 您好   喂 你好 我 想 问 一下 就是 你们 现在 不是 网页 上 有 说 就是 今天 开始 有 那个 什么 十元 宽带 的 那个 业务 办理 吗
很 高兴 为您服务   哎 你好 我 想 问 一下 那个 嗯 流量 的 家庭 套餐 有 哪几种
您好 很 高兴 为您服务   唉 你好 小姐 我 想 问 一下 我 刚才 我 上午 打了个 那个 幺 零零 八六 幺 幺 那个 话费 查询 啊
您好 很 高兴 为您服务 唉 你好 我 问 一下 我 这个 是 江苏 的 那个 手机号 到 你们 上海 这边 流量 是 这方面 有没有 那个 有没有 什么 优惠 那个 合适 的 套餐 呢   这要 打 你们 那边 客服 咨询 的 我们 这边 只 办理 上海 移动 号码 您 这个 是 外省 号码 打 你们 那边 客服 问 一下 外省 有没有 什么 流量 可以 订购 好 吧
您好 兴 您 服务   呃 你好 我 想 问 一下 就是 移动 对 呃 有没有 短期 的 宽带
您好 很 高兴 服务   帮 我查 一下 我 这个 手机 现在 都 有 呃 什么 业务
你 让 他 不要 过去   的 服务
您好 很 高兴 服务 你好 我 这 有 一个 每个 月 有 个 叫 什么 和 等 一下 啊 您 稍等一下 啊   强 什么 什么 稍 等 啊
您好 很 高兴 为您服务   你好 我 问 一下 好 身份证 怎么 算 的 啊
您好 很 高兴 为您服务 您好   哎 你好 我 想 我 忘记 了 我 现在 手机 的 套餐 是 什么 样子 你 帮 我 看 一下 吗
您好 很 高兴 为您服务   你好 你 给 我查 一下 我 昨天 不是 领了 一个三十 三十个 g 吗 就是说 看 那个 ip 的 那个 点击 吗 那个 那个 流量
您好 很 高兴 为您服务 唉 喂 你好 我 这个 号 呃 对 移动 的 号码 现在 用 的 比较 少 然后 我 想 改 一个 没有 月租费 的 套餐 有 吗   噢 没有 的 我们 现在 最低 月租 就是 十八块
您好 很 高兴 为您服务   喂 你好 请问 一下 今天 到 月底 了 有没有 什么 实惠 的 那个 流量 包 啊
很 高兴 为您服务 唉 先生 你好 那个 我 咨询 一下 那个 好像 我 收到 一个 短信 说 什么 韩国 的 流量 那个 韩国 什么 又 不是 有没有 那个 有 流量 包 啊   啊 有 的 您 是 几天
很 高兴 为您服务   喂 我 想 问 一下 那个 小模 卡 是 什么 意思 呀
很 高兴 为您服务 哎 你好 我 想 问 一下 就是 那个 禾加 副 卡 这个 是 呃 什么 是 怎么回事 就是说 这个 卡 的 卡号 是 哪个 卡号 呢   他 需要 您 办 一张 新卡去 营业厅 条选 一张 新卡
您好 很 高兴 为您服务   喂 你好 你好 我 想 问 一下 我们 家 的 宽带 就是说 多少 时间 长 记不住 了
高兴 您 服务   喂 你好 唉 请 讲 我 我 想 问 一下 那个 我们 这边 现在 我 现在 如果说 我 这个 月 因为 我 嗯 有 其他 两张 那个 我 老家 的 卡 然后 我 这边 那个 这个 卡要 暂时 用 有 一个月 一到 两个 月 我 暂时 不用 我 只要 接电话 就行了 的话 呃 我 这边 更改 什么 套餐
您好 很 高兴 为您服务   唉 你好 那个 有没有 什么 那个 流量 多一点 的 那个 套餐 呢
为什么   您好 很 高兴 为您服务
幺 零   您好 很 高兴 为您服务
您好 很 高兴 为您服务   哎 哎 你好 服务 密码 是 这样 的 我 是 在 上海 这边 有 一个 工的 就是 一个 项目 然后 呢 就是 我 这边 需要 装 这个 宽带 然后 想 询问 一下 您 这边 的 价格
您好 很 高兴 服务   嗯 先生 是 这样 的 啊 因为 我要 去 去 泰国 什么 只有 这个 流量 你们 这 好像 是 五天 游 包包 签 的 对 吧
您好 很 高兴 为您服务   你好 我 想 那个 咨询 一下 你们 移动 宽带 那个 业务
您好 很 高兴 为您服务   喂 唉 你好 哎 我 想 咨询 一下 就是 我 这个 所在区 办理 宽带 是 怎么样 的
您好 很 高兴 为您服务 唉 你好 我 那个 手机号 是 我 没有 宽带 的 然后 它 里面 有 一个 那个 就是 魔板 充 这 是 什么 业务   六六六
您好 很 高兴 为您服务   喂 你好 我 想 问 一下 呃 刚刚 收到 一个 移动 公司 发 那样 信息 就是 那个 和 多 号 我 想 咨询 一下 这个 是 怎么 那个 的 呀
您好 很 高兴 为您服务   嗯 你好 我 咨询 一下 我 呃 再 上海 移动 的 那个 手机 飞机 上 有 那个 套餐 优惠 扣 g 的 但是 我 那个 用 不了
您好 很 高兴 为您服务   你好 我 我 就 想 问 一下 我 这个 手机 里面 流量 就是 给 我关 了 一点 流量 没有 对 不 对
您好 很 高兴 为您服务   啊 喂 你好 我 想 换 一个 套餐 然后 想 问 一下 你们 这边 最低 有没有 什么 资金 有 优惠 套餐 的
您好 很 高兴 为您服务   噢 是 这样 的 我 早上 不是 是 个 短信 说 是 加 二十块 钱 是 你 那个 四 g 飞享 套餐 是 吧
您好 很 高兴 为您服务   唉 你好 是 这样 的 我 想
您好 很 高兴 为您服务   你好 我 想 问 一下 你们 现在 有 什么 套餐 嘛 我 想 换 一个 套餐
您好 很 高兴 为您服务   你好 我 想 咨询 一下 啊 我 现在 不是 订 的 是 三十块 钱 我 把 申请 的 全国 流量 吗
您好   很 高兴 为您服务
您好 很 高兴 为您服务   哎 哎 你好 哎 我 想 我 想 请问 一下 就是说 呃 上海 这个 新 推出 一种 套餐 嘛 就是 四 g 自选 套餐
您好 很 高兴 为您服务   您好 这 样子 的 就是 呃 我 这个 来电 的 手机号码 现在 的话 我 原来 的 套餐 应该 是 五十 的 套餐 对 吧 然后 我 想 具体 了解 一下 我 五十 的 套餐 有 哪些 内容
您好 请 讲   哎 你好 我 想 问 一下 就是 我要 去 泰国 的话 然后 我 想 这个 手机 保持 电话 畅通 可以 拨打 的话 需要 办理 什么 套餐 呢
您好 很 高兴 为您服务   二对 对 我 这个 刚才 有 一个 个人 的 手机号 打 过来 他 说 是 移动 公司 的 工作人员 他 说 呃 我们 学校 的 这边 宽带 降价 两年 两年 五十 兆 一共 两百块 时间 的 吗 呃 好像 投诉 我 短 是 有 短信 发过来 跟 我 说 他 说 我 续费 成功 了 我 说 是 是不是 真的
您好 很 高兴 为您服务   唉 你好 那个 我 想 问 一下 就是 如果 我 这 升级 是 九十八 的 套餐 是 两百 分钟 流量 是 吧 两百 分钟 话费 然后 两 g 流量 是 吗
