一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   您 要 办理 的 那个 地址 哪里 报 一下   请问 好好 静安区 金 山路   十七号 省军区 第六 感觉 吗 稍等一下 七
呃 您好 很 高兴 为您服务   喂 你好 我 想 问 一下 有没有 什么 移动 有 什么 套餐 就 可以 绑定 那个   噢 对 宽带 的话 我们 目前 就是 有 这种 手机 承诺 消费 八十八 元 以上 这种 相应 的 宽带 套餐 你 可以 把 地址 报 一下   是 赠送 多少 兆 呢
您好 很 高兴 为您服务   我 想 问 一下 有没有 什么 优 有没有 什么 优惠 的 上网 套餐   您 需要 这个 月 联系 加一点 还是 什么   知道 了
您好 很 高兴 为您服务   唉 你好 先生 六块 了 喂 你好 有个 事情 我 问 一下 我 这个 手机 的 那个 本地 流量 是 怎么回事 啊   本地 流量 我 看 一下   对 我 刚查 一下 还 剩 几兆 了 我 那个 不是 每个 月 都 有 五百 兆 的 吗
您好 兴 您 服务 您好   唉 你好 唉 我 请问 一下 就是 我 这边 有 看到 什么 预付 就是说 就是 四 g 飞享 套餐 五十八 元 的 这个 这个 是 什么 预定 这个 是 什么 套餐 可以 更改 吗   噢 这边 还是 一个 签 普通 类型 一个 飞享 套餐 就 它 里面 是 有 一百 分钟 加 五百 兆 流量 那么 另外 的话 这边 有 参加 那个 签约 返 话费 的 一个 活动 啊 要 承诺 那个 五十 八块钱   签约 呃 那个 是 怎么 情况 你 给 我 讲 一下 因为 我 不
您好 很 高兴 为您服务   喂 你好 我 想 问 一下 我 这个 什么 套餐   十八元 的 四 g 飞享 套餐 十八块 钱 一个月 十八块 钱 一个 是   接 打电话 是 呃 那个
高兴 为您服务   啊 我 我 想 问 一下 那个 我 没 老 老人 办 那个 套餐 有 什么 套餐   老人 的话 现在 的话 如果 是 最低 的话 有 一个 关爱 版 的 套餐 八块钱 一个月   八块钱 包括 包含 什么 东西 呢
您好 很 高兴 为您服务   你好 我 想 生效 我 这个 月 发 套餐 现在 收到 短信 说 流量 已经 用 完 了 我 记得 好像 应该 不是 两家   你 是 说 你 套餐 里面 的 那个 全国 通用 流量 吗   呃 我 知道 我们
您好 很 高兴 为您服务   喂 你好 唉 我 想 我 想 问 一下 啊 就是 我 那个 免费 的 那个 宽带 呀 就是 马上 就要 到期 了 那 稍后 有 咨询 过 你们 移动 呃 他 说 先 打 一个 那个 九六 八七 七 对 吧 然后 再 打 把 那个 什么 余额 拿到 那个 营业厅 去 是 这个 意思 吧   您 说 一 g 吗   不是 以及 我 是 就 暂时 先 取消 但是 我想 移机 得 话 是不是 我要 换 一个 号码 才能 用 啊 我 因为 这个 已经 到期 了 已经 一年 啦
您好 很 高兴 为您服务 喂 查询 情况   我 想 问 那个 信息 那 我 就 那个 中国移动 互联网 支付宝 上面 充 的 那个 流量   再见 充 流量 是 吗 啊 对   那个 咱们 没错
对 啊 我 觉得 他   您好 很 高兴 为您服务   你好 我 想 问 一下 什么 叫 多方 通话 多方 通话   多方 通话 是 一个 电话费 的 一个月 具体内容 才 我 看到 您 后面 我开 着 是 免费 安装
您好 很 高兴 我 为 您 转接   你好 我 咨询 一下   嗯 嗯 嗯 嗯   就是 那个 现在 不是 有个 叫 什么 业务 就 小卡 了 是 吧
您好 很 高兴 为您服务 您好   喂 你好   你好   我 想 问 一下 现在 有 什么 流量 告诉 我 因为 就是 买 的 流量 包 呗
讲 一百 零下 月 很 高兴 为您服务   噢 你们 那个 这个 搞 的 流量 套餐 呢 有 多少 钱 这个 月 都 打 就是   流量 套餐 您 现在 是 十块钱 一 百兆 的 呀   那 那 就是 要是 如果 套餐 不变 套餐 的话 呢
您好 很 高兴 为您服务   我 想 就是 我 今天 早上 收到 一个 短信 说 那个 我 已经 免费 升级 什么 高清 通话 这是 干嘛 的
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 就是 现在 那个 移动 那个 五十元 套餐 嗯 上网 套餐 升级 了 是 吧 噢 我 帮 您 看 一下   呃 是 这样   他 这边 的话
很 高兴 为您服务 你好 不是 我 想 咨询 一下 啊 就是说 我 嗯 今天 是 二十 二十六 然后 没 几天 了 然后 就 下个月 还有 一个月 就是说 我 这个 期间 一直 在 上海 然后 就 出国 了 就是 想 问问 买 哪   哪个   流量 比较 多   的 一种 流量 比较 合算
您好 很 高兴 为您服务   喂 你好 哎 我 想 一下 那个 加 这个 流量 好 吧 那个 流量 怎么 加   您 这边 的话 您 现在 是 一个二十 八块钱 套餐 啊 如果 您 现在 再 加 流量 的话 从 今天 用到 月底 您 大概 需要 多少 兆   还有 好友 了
您好 很 高兴 为您服务   唉 喂 你好   嗯 请 说 帮 您   呃 我 想 请问 一下 我 现在 就是说 因为 我 现在 就是 以前 用 的 是 那个 八十八 元 的 就是说 是 呃 套餐 还有 百兆 的 那个 流量 但是 我 现在 就是说 这个 流量 用 的 比较 多 我 想 就是 如果 升级 的话 是 怎么办 呢
您好 请 讲   唉 喂 你好 那个 噢 就是 你 能 不能 给 我 那个 就是 你们 那个 五八 套餐 是 是 现在 都 是 那个 什么 多少 分钟 话费 啊   五百 兆 流量 一百 分钟 通话 五 五百 兆 流量   五百 兆 流量 啊 还有 没有 高 一点 的 有没有 六八 的
您好 很 高兴 服务   你好 我 想 下载 一点 流量 月底 月底 还有 几天 了   到 月底 的话 您 只能 办 加油 包了 可以 帮 您 开个 自动 的 叫 安心 包 的 流量 用 完 之后 系统 自动 帮 您 加 十块钱 一 百兆 这样 一个 功能   他 有没有 划算 一点 的 呀 营业 一月 四号 还有 几天 漫游 的 只有 这种 好像 以前 我 下载 有 好几种 呢
很 高兴 为您服务   不是 五个 呢   你好   喂 你好
您好 很 高兴 为您服务 哎 你好 我 想 咨询 一下 就是 家庭 那个 就是 办理 网络   嗯 宽带 是 吗   对 的 宽带   关 的话 新装 宽带 的话 有 那个 承诺 消费 送 宽带 了 然后 还有 俄罗斯 可能 稍微
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 我 这个 手机 的 套餐 情况 是 什么样 的 套餐 我 忘 了   嗯 套餐 我们 目前 看 了 一下 上面 是 一个 十八元 的 飞享 套餐 每个 月 一 百兆 流量 打电话 一毛 九 一分钟 全国 接听 免费 其他 不 可能 没什么 这个 宽带 业务 是 吧 啊 你 说   好像 是 每个 月 赠送 话费 十元 是 吧 哦
为您服务   你好 我 的 那个 我 的 流量 用 的 有点 多 然后 我 刚刚 看 了 一个 短信 是 流量 加油 的 是 呃 五十块 钱 七 g 的 流量 有 这个   优惠 吗 这个 业务 是 有 的 不过 它 最低 套餐 有 要求 需要 您 套餐 里面 流量 呃 呃 最少 要是 三个 g 的 自选 或者 飞享 套餐 才 可以 的 你 这个 套餐 之前 里面 流量 是 两 g 的 那种 呢 这个 是 不能 参加 不能 办理 那个 包 的 它 就 这 几个 套餐 有 有 要求   那么 我能 不能 加 流量 包 里 优惠 一点 的 流量 呢 现在
很 高兴 为您服务   唉 你好 就是 问 一下 我 这 移动 那个 微信 客户 停 了 我 看到 一个 可以 升级 为 四 g 飞享 套餐 其他 有个 五十元 版 的 什么 什么 套餐 流量 两个 g   然后 每月 再 额外 送 赠送 两个 g 嗯 我 知道 您 说 什么 这个 活动 的话 您 现在 并 不 符合 他 的 要求 他 的 要求 是 改 之前 套餐 流量 小 一个 g 如果 您 要 符合 满意 送 流量 的话 要 把 流量 部分 最起码 改 到 七十块 月租 最少 是 七十八 块 七十八 块 有 三个 g 流量 再 送 三个 g 那 这样   那 就 我 现在 已经 我 说 了 我 升到 七十
您好 很 高兴 为您服务   哎 你好 我 想 问 一下 有没有 含 电话费 还 流量 的 套餐 呃 那 要 开通   那 您 要 多少 通话 多少 流量   嗯 一 g 左右 的 流量
您好   块   哎 你好 我 想 请问 一下 就是 我 没有 天津 的 一个 呃 有 一个 这样 的 一个 新 的   那 那 这个 现在 不太好 能 不能 换下 位置 呃 我 我 我 现在 说话 你 能 听到 了 吗 嗯 先生 不好意思 您 再说 一下
再见 您好 很 高兴 为您服务 喂 嗯 你好 我 想 问 一下 就是 这个 号码 的 最后 那个 最低 的 套餐 是 多少 的   最低 是 十八块 钱 的 一 百兆 流量 打电话 一毛 九 一分钟 全国 接听 免费   我前 前两天 他 不是 说 有 十五 的 吗   啊 有 什么
您好 很 高兴 服务   喂 你好   你好   那 你 就是说 这个 套餐 有时候 什么 大 的 变动 啊
您好 很 高兴 为您服务   唉 你好 你 帮 我 给 他关 啊 怎么 改 呃 就是 帮 我 看看 这个 办理 的 套餐 不是 有 三个 这个 流量 呢   多少 钱 呢   七十八 七十八
很 高兴 为您服务   唉 你好   你好   唉 就是 你们 那个 发个 短信 给 我 叫 我 怎么 换 一个 什么 九十 八块钱 一个月 的 那个 套餐
您好 很 高兴 为您服务 你好 我 想 问 一下 那个 五十八 的 一个 八十八 的 申请 是 什么 样子   五十八 是 两百 二十分钟 通话 噢 五十八 是 一百 分钟 通话 流量 五百 兆 八十八 是 两百 二十分钟 七百 兆   多 了 一百二十 分钟 多 了 一百二十 分钟 电话 呃 两 百兆 流量   对
您好 很 高兴 服务   你好 那个 我 想 问 一下 就是 我 在 里面 月租费 这个 六十元 的 因为 我 吧 上 六十元 六六 g 或者 十二点 五十七 点   您 这 两个 您 这 两个 都 可以 退订 但是 您 符合条件 办理 六十元 十二个 g 的 他 是 内含 流量 一个 g 以上 可以 买 那个 十二 g 的 一个 g 以下 的话 只能 买 六个 g 的   噢 是 这样
您好 很 高兴 为您服务   喂 你好 能能 听见 吧   可以 的   就是 我 想 问 一下 就是说 流量 包是 什么 东西 我 有 一个 订炫 那个 是 怎么 用 的
为您服务   唉 你好 我 咨询 一下 一百五十 八元 档 的 那个 套餐 是 里面 是 怎么 资费 的 包括 通话时间 流量 有 多少 一百五十 八 的   一百五十 八 的话 您 是 流量 有 流量 有 那个 五百 分钟 三个 g 的 这个 套餐   没 听懂
您好 很 高兴 为您服务   呃 我 想 请问 一下 你们 这边 是 有 一个 小毛 卡   是 的   嗯
您好 很 高兴 为您服务 唉 你好 嗯 你好 唉 帮 我查 一下 我 这个 这个 号 的 套餐 好像 有 改动 改了 一个 啥 我 呃 昨天 有 收到 信息 但是 是 客户 明白 你 就 跟 我 讲 一下 吧   套餐 你 主要 是 本来 七十八 的 这个 改 到 九十八 块 的 流量 部分 给 类型 之类 的 那 九十八 里面 是 一百 分钟 通话 加 三个 g 流量 另外 有个 活动 您 活动 再 送 三个 g 全国 流量 加上 三个 g 本地 咪咕 视频 流量 送到 明年 六月份 结束 主要 套餐 九十八 块   噢 二 然后 村 里面 东西 就 这么 多 是 吧   对 主要 是 这个 九十八 的 其他 都 是 赠送 的 比如说 您 里面 有个 视频 流量 定向 爱奇艺 的 年底 前 是 送 的 还有 还有 什么 还有 什么 还有 两个 业务 也 是 送 收费 的 就 这 一个
您好 很 高兴 为您服务   我 想 问 一下 它 上面 这个 我 那个 送 的 那个 五块 钱 的 那个 是 wifi 流量 它 是 什么   比如说 wifi 流量 什么 wifi 流量   呃 就是 我 现在 这个 月 是 六十八 元 一个月 套餐 的 吗
您好 很 高兴 为您服务   你好 我 想 问 一下 就是   那个 流量 套餐   嗯 行 那 一下 现在 就是 您 要 现在 现在 的话 是 下个月 生效 的 嗯 先生 主要 这 一个月 用 还是 每个 月 的 月 嗯 嗯
您好 很 高兴 为您服务   你好 我 想 问 一下 现在 还有 什么 加油 包 可以 办 了   加油 包 现在 的话 我们 就 十块钱 一 百兆 这种 就是 一次性 扣除 您 十块钱 给 到 您 一 百兆 然后 只限 当月 用下 月 自动 取消 的 这种   噢 还有 一个 三十块 钱 是 五百 兆 是 吧
为您服务   您好 我刚 收到 除了 一个 短信 有个 那个 四 g 什么 升级 了   嗯 嗯 对 对 的   你 帮 我 办理 一下子
您好 请 讲 喂 你好 就是说 这样 就是说 像 我们 这边 的 去 因为 就是说 移动 信号 不好 吗 是 前段时间 我 也 是 呃 沟通 过现 得到 回复 呢 就是 我们 因为 我们 这边 基站 的 差 不到 的 问题 那就是说 工作人员 呢 跟 我 就是说 提供 一个 方案 就是说 他 说 苹果 六 以上 的 手机 可以 打 幺 零零 八六 开通 一个 什么 功能 啊 这种   我们 这边 只有 一个 没有 提高 清 通话 业务 就是 在 您 通话 的 时候 手机 能 上网 一直 会 稍微 好 一点 这样 一个 功能   哎 对 他 就是说 给 我 开通 这个 就是 pos 被 这个 功能 是 吧 恩 对 然后 这个 开通 了 以后 呢 可以 然后 还要 设置 是 吧   对 发手机 上 单独 去 设置
您好 很 高兴 为您服务   嗯 哼   听 不 清楚 你好   喂 你好 就是 我 之前 这个 套餐 是 一百二十八 的 用 现在 到 时间 了
您好 很 高兴 为您服务   嗯 想 让 你 帮 我 看 一下 我 刚才 他 打电话 给 我 说 给 我 换个 什么 呃 这个 套餐 的 那个 呃 那么 我换 的 这个 套餐 他 说 有 什么 七十块 的 三 g 的 那个 什么 流量 这个 七十块 就是 包括 在 一百五十 八块 里面 的 咯 对 是 的 噢 那 就是 换句话说 我 这个 手机 的 费用 就是 我 自己 这个 手机 的 费用 就是 一百五十 八块 加上 一个 八块 的 那个 家庭 那个 就是 打电话 不 收钱 的 唉 对 对 就 这个 不 超出 的话 就 这 两个 费用 没有 这个 费用 对 吧 还有 一个 三块 钱 来电 提醒 二 二 上海 一下 就 就 这点 没有 别的 了 是 吧 然后 就是 复机 复机 的 号码 产生 的 费用 是 我付 是 吧   对   嗯 嗯 嗯 嗯 好 的 我 就 想 问 一下
您好 很 高兴 为您服务   唉 小姐 是 这样 的 我 那个 前两天 就 办 那个 套餐 呀 他 说 是 要 怎么 可以 选择 什么 的 我 不 太 懂 我 想 问问看 什么 东西 可以 选择 但是 五十八 元 套餐 他 说 可以 选择 什么 流量 什么 电话费 啊 什么 东西 是因为 您 是 自选 套餐 组合 套餐 自由 搭配 的   这家 可以 选择 的 一般 套餐 里面 有 订好 多少 就 多少 您 的 套餐 就 自由 搭配 这个 的话 您 要 自己 登录 网上 那个 营业厅 您 看 就 清楚 了 上面 有 很多 选项 的   我 稍后 帮 您 直接 发给您 您 看 一下 好 吧 这个 网上 不能 弄 是 吧 光 电话 没法 弄 的
您好 很 高兴 为您服务   但 我 我 问 一下 就是 移动 的 那个 流量 卡 包包 年 的 有没有 啊   流量 卡包 年 的 您 指 的 流量 卡是 不能 打电话 只能 上网 的 这 张卡 呢 还是 一般 的 卡   就是 只能 上网 就是 我来 来 那个 无线 路由器 无线 模块 发送 结束 四 g 的 那种
没有 您好 很 高兴 为您服务   啊 喂 你好 嗯 嗯 呃 我 这边 的话 是 接到 一条 短信 是 说 我 这边 什么 语音 区 mp 的 增值 调查   对 它 是 一个 四 g 高清 语音 通话 功能   对 呃 大概 是 什么样 的 功能
您好 很 高兴 为您服务   唉 你好 啊 我 想 问 一下 现在 有没有 活动 什么 换 套餐 流量 多一点 的   流量 一个月 大概 需要 多少   从 比如说 要 估计 一个月 五六个 g 吧
请 讲   喂 你好 我 想 这个 把 这个 月 的 套餐 全换 过 一个 那个 合约 吗   你 要 换 什么 套餐   就 我 也 不 知道 你们 现在 有 什么 套餐 呢
喂   您好 很 高兴 服务   唉 你好 是 这样 的 呃 我 现在 就是 手机 呃 呃 全国 流量 没有 我 想 买 一下 的话 怎么 买 怎么 买   买 流量 对 吧
