一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   请问 好好 静安区 金 山路   睡觉 了 对   过 那个 没有
您好 很 高兴 为您服务   恩 呃 就是 这个 积分 能 兑换 什么 可以 兑换 话费 五 五十块 钱 话费 可以 吗 呃 五十   不好意思 先生 这个 我们 前台 人工 不 对 我 把 兑换 的 方式 给 您 下发 至 手机 上面 麻烦 您 根据 短信 来 进行 兑换 您 的 话费   好 的 每个 月 只能 兑换 一次 每个 月 月末 最后 一天 不 换请 您 尽快
服务   嗯 分享 包 的话 就是 套餐 里面 的 流量 包括 那个 赠送 的 流量 都 可以 分享 的   十块钱 是 您 这边 付 的 他 月租费 他 自己 话费 套餐 上 给 的 这个 流量 共享 包 的 费用 是 您 这边 给 了   嗯 可以 操作 的
您好 很 高兴 为您服务   段   英国   为 您 开通 国际漫游 的 到 那边 上网
您好 很 高兴 服务   对 它 是 送 两百 分钟 的 一个 区级 通话时间 这个 时间 的话 可以 再 高清 通话 下面 打电话 也 可以 不用 打电话 都 可以   它 就是 高清 通话 呀 就是 您 手机 要 支持 高清 通话 功能 可以 高清 通话 打电话   流量 对 吧
您好 很 高兴 为您服务   零元 一百 零元 一 百兆 的 网络 套餐   套餐 我们 现在 有套 卡 的话 是 要么 那 要是 九块 钱 的 里面 视频 还有 一个 是 一天 每天 是 一块钱 三百 兆 的 本地 流量 这 是 在 哪 看到 的   宽带 您 说 的 是 宽带 啊
唉   加 到 六个   它 是 说 自选 套餐 就是 您 自己 套餐 现在 是 九十八 的 这里 是 两个 g 那 您 套餐 比较 换成 一百二十八 的 套餐 里面 是 三个 g 流量 额外 再 送 您 三个 g 本地 流量 但是 我 没收 到 他 没 跟 我 说 换 套餐 啊 他 说 的 不够 详细 啊 他 说 要加 十块钱 对 不 对   要 改 套餐 吗 您 如果 这个 套餐 现在 不改 的话 也 可以 也 可以 加送 但 加送 您 是 加送 两个 g 的 本地 流量 流量 大 狂欢 的 活动 呀 加 送到 一 八年 六月份
很 高兴 服务   您好 请 讲   套餐 升级 您 这边 的话 是 下个月 是 这 样子 的 呀 预存 一百元 流量 包降 为 七十 了   也 可以 往上升 呀 您 现在 是 一百块 的
您好 兴 为您服务   请 说   流量 如果 不够 的话 可以 加 的 加 的话 就是 有 那种 三十元 五百 兆 呀 或者 是 四十元 七百 兆 五十块 一起 这 样子   今天 二十元 一 百兆 二十元 三百 兆 三十元 五百 兆
您好 很 高兴 服务   西班牙 有 的 有 三天 七十八 五天 一百二十八 七天 一百六十 八 上网 畅用 的 要 先开 国际漫游 开好 就 办 这种 流量 包才 可以 的   是 本 机号码 没有 开 过 国际漫游   好 密码 知道 吗 女士
呃 您好 很 高兴 为您服务   是 短信 包 吗 先生   短信 发送 的话 手机号码 它 是 没有 这个 套餐 企业 的话 您 只能 通过 电脑软件 下发 到 用户 手机 上 的 这种 平台 出租   这是 一个 企信通 服务 然后 它 每个 月 可以 发 员工 的 手机号码
哦   对 有 啊   五十分钟 通话 一个 g 的 流量 七十八 一百 分钟 通话 一个 g 的 流量   对
您好 很 高兴 为您服务   那个 六个 g 有 的 十二点 没有 了   有 的 那 请 您   先用 六 g 的 才能 用 那个 送 的 两 g 的 本地 的
您好 很 高兴 为您服务   最 便宜 的 最低 的 月租 是 十八块 钱 一个月 的 里面 是 包含 了 一 百兆 流量 国内 主叫 一毛 九 一分钟 全国 接听 免费 的   也 是 十八元 最低   对 那 还有 什么 可以 帮 您
呃 怎么 换   呃 一百 三 g 对 吧 我 帮 您 换 七十块 两 g 吧 好 嘛   五十块 一 g 可以 啊 那 我 帮 您 看 一下 您 密码 知道 吗   噢 可以 那 我 帮 您 换 这个 您 密码 知道 吗
您好 很 高兴 为您服务   嗯 您 要 流量 多一点 还是 少 一点 的   因为 来电 号码 嗯 我们 看不到 您 任何 资料 您 方便 是 先 审核 一下 密码 吗 然后 再 帮 您 看 一下 好 的 好 的 好 的 请 根据 语音 提示 输入
您好 很 高兴 为您服务   哪个 小区   零分 啊 对 是 有 的   但是 如果 要装 魔百盒 的话 呢 可以 再 给 您 安装 的 免费送 一年 您 只要 每个 月 正常 使用 这个 魔百盒 看电视 就行了
您好 很 高兴 为您服务   本 机号码 吗 呃 您 是 说 五 g 网络 是 吗   嗯 这个 我们 移动 这 客服 这边 还 没 暂时 还 没有 接到 通知   唉 还 没有 接到 通知
诶   我 就是 想 问 一下 就是 刚刚 短信 来 就是 随返 业务 就是 每个 月   回事 啊   唉 对 的
我 想 问 一下 就是 你们 这边 有没有 什么 增加 通话时间 的 套餐 噢 这个 没有 的 不然 就要 改 套餐 了 增加 的 这种 叠加 通话时间 没有 的   一毛 九 一分钟 啊 一毛 九 一分钟 对 超出 之后 国内 主叫 都 是 一毛 九 一分钟 对   嗯 嗯 这 样子 对 那 就 没有 任何 叠加 的 东西 啊 没有 只有 流量 可以 叠加 通话时间 不能 叠加 的 没有 叠加 包 可以 订   您 有 短信 通知
恩 您好 很 高兴 为您服务   嗯 加 流量 会 比较 划算 也 是   大概 您 从 今天 用到 月底 大概 需要 多少 兆 流量   或者
您好 很 高兴 为您服务   呃 您 是 说 本 机号码 还是 其他 号码 呢   本 机 不是 上海 的 我 帮 您 转回 当地 幺 零零 八六 咨询   嗯 如果 转接 失败 请 重新 拨零五三三 幺 零零 八六
您好 很 高兴 为您服务   嗯 这个 没有 我们 自然 都 是 一年   上面 这个 宽带 本身 六十 不 上班 装 的   恩 不 客气
您好 很 高兴 为您服务   三十 八块钱 是 五十分钟 通话 三百 兆 流量 超出 打电话 一毛 九 一分钟 全国 接听 免费 的   五十分钟 三百 兆 流量   二十八 是 三百 兆 流量 打电话 打 一个 算 一个 一毛 九 一分钟 全国 接听 免费
您好 很 高兴 为您服务   一百二十八 您 说 什么 送 手机 对 吧 他 是 承诺 消费 的 每月 话费 消费 一百二十八 块钱 然后   充 人家 办 一百二十八 的话 您 可以 根据 您 的 实际 情况 有 那个 五百 分钟 七百 兆 的 还有 种 是 三百 分钟 两个 g 的 对 啊 还有 种 是 嗯 三个 g 一百 分钟 的   七百 兆
您好 很 高兴 为您服务   您 可以 发 一个 一百零八 套餐 签约 一年 每个 月 返还 您 十六块 钱   那 您 之前 那种 活动 要 买手机 才 可以 办理 而且 现在 也 不能 返 四十四 g 的 返 三十几块 的 您 要 带 好 身份证 去 营业厅 买手机 才 可以 办 之前 那种 就是 您 也 是 买 这个 手机 啊   有 五十八 八十八 一百零八 块 像 您 的 消费 您 就 开到 八十八 呀 八十八 是 每个 月 返 三十三 呀
您好 很 高兴 为您服务   嗯 嗯 好 的 宽带 之后 我 帮 您 转接 到 宽带 专席 的   不 客气 稍 等 不要 挂机 为了 更好 处理 问题 再 把 你 电话 转 专席 处理 稍 等
服务   先生   你 现在 上面 没有 没有 合约 了 到 了   里面 就 可以 了 对
您好 很 高兴 为您服务   唉 您好   呃 两千 分钟 加 两个 g 是 吧   嗯 张 先生 是 要 三百 零八 一个月
您好 很 高兴 为您服务   有 一个 三有 三百 分钟 的 您 现在 是 呃 九十八 吧 三百 分钟 就 一百零八 的 然后 还有 五百 分钟 的 一百三十八 的   恩 这个 开 五百 分钟 的 一百三十八 然后 流量 还是 之前 的 流量 一样 的 一个 g 一个 g 对 之前 是 一个 g 的   它 上面 之前 有 活动 它 有 送 了 一个 g 的 本 本地 流量 呢 家里 本地 流量 您 购买 两个 g 差不多 去 那 那 就 流量 就 不用 改了 其他 通话 就行了
我 下个月 想换 最 基础 的 只要 能 接电话 接 短信 的 套餐 有些 什么 呀 低 的话 十八块 钱   十八块 钱 的话 里面 一 百兆 流量 没有 分钟 数 打电话 一毛 九 一分钟 全国 接听 免费   嗯 跟 您 说 一下 您 当前 这个 八十八 四 g 上网 套餐 已经 下线 了 如果 您 以后 想 换回 现在 用 的 套餐 的话 是 换 不 回去 了   密码
您好 很 高兴 服务   这样 一个 问题 呀   也就是说 你 这个 套餐 要换 一下 是 吗   也 可以 换 五十八 呢 五十八 的话 是 一百 分钟 通话 五百 兆 流量
您好 很 高兴 为您服务   统一 给 员工 配 手机号 现在 没有 集团 套餐 套餐 都 是 属于 个人 套餐 的 支付宝   您 是 以 公司 名义 办 手机号 是 吗   嗯 那 一个 公司 下面 最 多 只能 登记 五个 手机号 的
就是 我 现在 需要   你 要 送 话费 的话 您 要 升级 升 到 一百零八 它 是 每个 月 送 您 十六块 钱   对 是 的   四 g 流量 和 那个 通话 分钟 数是 多少 钱 是 三百 分钟 通话 一个 g 流量 对
服务   啊 它 不是 套餐 它 就是 一个 活动 就是 套餐 里 本身 啊 您 要 选 一个 流量 包 之前 的 五十 的 然后 再 另外 买个 通话 包 最少 十八元 五十分钟 这样 是 六 十八块 五十元 这 一档 的 流量 它 每月 送 一 g 的 本地 流量 一个 g 的 国内 夜间 流量 家里 只有 一个 g 就 三个 g 了 另外 还有 三个 g 是 看咪咕 视频 的 一个 ipp 的 一个 软件 的 流量 本地 的 送 了 三个 月 的 这样 算 就是 那个 集团 掉 算 的   好 祝您 生活 愉快 再见
您好 兴 为您服务   嗯 宽带 的话 帮 您 接到 宽带 服务 专席 问 一下   请 不要 挂机 刚刚 解决问题 我 将 电话 转接 专席 处理 请稍等
很 高兴 为 您   你 说 去 日本 吗 对 的 有 一个 是 国际漫游 国际漫游 的 对 发送 国际 漫 就 可以 了 就 开通 的话 没有 功能 费 的 就 三十 就是 开通 立即 生效 的   又 产生 任何 资费   那边 的话 上网 之后 就是 如果 您 这边 开通 国际漫游 就 到 那边 上网 就 三块 钱三兆 这 样子 每天 封顶 费用 最高 三十 无限 流量 的
很 高兴 为您服务   手机号码 下个月 的 套餐 是 吗 你 下个月 的 套餐 的话 我 帮 您 看 了 一下 女士 是 一个二十 八块钱 的 一个 四 g 飞享 套餐   呃 然后 的话 那个 套餐 里面 的话 送 三百 兆 流量 然后 的话 再 送 您 五十分钟 的 那个 本地 通话 送到 一 八年 的 六月份 结束 之后 的话 就 不再 送 了   还是 三百 兆
就 一天 三十块 那种 对 吧   这种 这种 有 的 自动 会算 的 这个 三元 一天 这个 不用 开 的 就 到 现在   就 一天 三十 随便 您 用 多少   大概 一天 这个 不用 办 了 它 自动 会算 如果 没有 用到 三十元 的话 就 三元 三兆 您 实际 使用量 来 计算 费用 先 关掉 了 我家
您好 很 高兴 服务   对   什么 意思 啊 我 这个 需要 在 配 开通 之后 将 额外 办 的 三天 是 六十八 五天 一百零八 流量 畅用 呢   根据 语音 提示 输入 请稍等 哎 好 的 还是 好 三天 六 十八块 费用 立即 扣除 中间 不能 退 不能 改 别人 太原 去 港澳台 产生 第一 兆 流量 开机 是 连续 三天 流量 常用 帮 您 办好 了 还有 什么 可以 帮 您 的
您好 请 讲   改 多少 套餐 先生 五十八 的 对 吗   五十八 送 一百 分钟 国内 主叫 超出 一毛 九 一分钟 流量 五百 兆 超出 流量 两毛九一兆 全国 接听 免费 有 的 五百 兆 流量   需要 改 吗 听 得到 吗 先生 五佰兆 流量
您好 很 高兴 为您服务   服务 啊   我 不 知道 安卓 的 手机 怎么样 像 我们 的话 那个 就是说 我 的 是 苹果 我 的 苹果 的话 如果 我 将 别人 的 短信 拦截 我 里面 会 有 一个 就是说 在 我 的 短信 包 里面 就是 在 我 的 短信息 的 那个 app 里面 他会 出现 一个 叫做 不 在 通讯录   两个 电话 你 的 我 如果 点 进去 看 所有 的 东西 我 还是 能够 看到 的 但是 我 不 需要 安装 怎么 样子
您好 很 高兴 为您服务   幺 三五 零 幺 七九 八七 九八 对 吧 你 帮 我 现在   所以 您 手机 密码 知道 吗   那 您 请 根据 语音 提示 输 一下 密码 对
您好 请 您好 您好 很 高兴 为您服务   呃 请 说   恩好 的 您 这个 是 全球通 亲情 套餐 十六块 钱 套餐 十块钱 的 那个 就是说 您 的 清 那个 集团 业务 十块钱 然后 一个 八块钱 家庭 畅聊包 就是 您 群组 业务 现在 暂时 没有 看到   嗯 您 这 里面 是 只 包含 三十 兆 流量 然后 另外 一个 集团 业务 的话 如果 您 想要 了解 我 可以 给 您 转接 集团 专席 咨询 一下 好 吗
您好 很 高兴 为您服务 您好   免费 升级成 九 g 的 流量   就是说 他 是 一百五十 八元 套餐 然后 升级 的话 还是 一百五十 八 的 呃 只不过 的话 它 是 有 额外 赠送给 您 流量 就是 它 是 套餐 里面 的话 您 本来 是 两个 g 的 流量 它 是   三个 g 的 套餐 国内 通用 流量 另外 的话 我们 再 额外 赠送给 您 本地 的 呃 这 赠送给 您 全国 通用 流量 三个 g 还有 一个 本地 的 上海 咪咕 视频 定向 流量 三个 g
您好 请 讲   五十块 钱 没有 六个 g 要换 套餐 自选 套餐 有 六 十八块 一个月 是 送 您 五十分钟 通话 一个 g 的 流量 然后 再 额外 多 送给 您 我 再 跟 你 讲 呀 那 要 额外 多 送给 您 一个 g 本地 的 一个 g 夜间 的 再 送 三个 g 的 咪 咕 定向 流量   要 不 你 看 套餐 名称 他 套餐 不是 您 这个 套餐 它 是 要 自选 套餐 呢 内含 流量 一个 g 以上 的 都 有 翻倍 赠送   意思 这个 没有 的 要 换 套餐 才 有 诶
您好 很 高兴 为您服务   是 您 公司 需要 有 开通 这种 存 发短信 的 平台 还是 说 这个 手机号码   能够 群发短信 出去 还是 什么 意思 啊   嗯 等于 说 您 公司 现在 需要 开通 一个 短信 平台 通过 这个 平台 注意 群发 短消息 是 这个 意思 吗
您好 很 高兴 为您服务   什么 地方 装 宽带 呢   奉贤区 然后 嗯 嗯   具体 什么 路 几弄 几号
您好 很 高兴 为您服务 恩 你好   集团 短号 那 是 公司 那边 去 办理 的 账号   一共 是 有 办理 集团 短号 吗   要 办 是 吧
很 高兴 为您服务   对 有 的   那 不能 办 的 之前 的 到 多少 还是 多少 的 就 那个 按照 我们 的 四 g 的 自选 的 那种 套餐 过 上面 的 档次 才 可以 翻倍 的 这边 有 叠加 包 不行   对 是 的 办理 时间 指定 的 套餐
您好 很 高兴 为您服务   我们 现在 最低 月租 是 十八块 包含 一 百兆 流量 全国 免 接听 打 出去 的 是 一毛 九 一分钟 这 样子 的   唉 是 的 可以   呃 全球通 的 全球通 现在 都 是 全球通 的 我 想 现在 想
您好 很 高兴 为您服务   呃 只能 办 公司 的   上午 呢 它 只能 办 公司 的 家庭 宽带 只能 装 这种 家庭 住宅 这种 地方 的   嗯 嗯 对
您好 很 高兴 为您服务   流量 套餐 很 多种 的 那 您 是 这个 月加 流量 的 意思 是 吧   超出 这个 加 流量 最 优惠 的 是 任 我 翻 优惠 包 您 目前 状态 是 另外 加 二十块 可以 在 一点 五 g 全国 流量 这个 可以 吗   对 对 幺 三九
